"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"DS_SITUACAO_JULGAMENTO_URNA";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA";"BENS_TOTAL"
250001962491;"ELZA PAULINA DE SOUZA";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";3359;"SUPLENTE";855846,76;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de Financiamento Coletivo, Recursos de partido político";850000
250001962486;"MARCELLA MOREIRA SIMÕES LUIZ";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";1279;"SUPLENTE";53000,01;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";12295,06
250001962472;"GEORGE VATUTIN HATO";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";42837;"ELEITO POR QP";1240465,27;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político";2685923,67
250001962480;"ANA PAULA CALVO FARIA";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"GERENTE";"#NE";"N";"DEFERIDO";2601;"SUPLENTE";280000;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";40484,52
250002385428;"JACIARA DE JESUS ASSIS BRASIL";"#NULO";"PMB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";66;"NÃO ELEITO";0;"#NULO";"#NULO";NA
250001881834;"ROBERTO SEBASTIAO PETERNELLI JUNIOR";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MILITAR REFORMADO";"#NE";"N";"DEFERIDO";1729;"SUPLENTE";551592,2;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";3306873,81
250001881811;"ADILSON ARMANDO CARVALHO AMADEU";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"DESPACHANTE";"#NE";"S";"DEFERIDO";24759;"SUPLENTE";1111102,45;"FUNDO PARTIDARIO, OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";4998605,14
250001881836;"CLEBER VALADÃO ANTUNES";"#NULO";"UNIÃO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";183;"SUPLENTE";154504,22;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";3642,61
250001881800;"MARILEIA DE SOUZA CHIEZA";"#NULO";"UNIÃO";"FEMININO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"PEDAGOGO";"#NE";"N";"DEFERIDO";789;"SUPLENTE";791213,48;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";11219,65
250001881814;"PRISCILA MELCHICHI TAPIA";"#NULO";"UNIÃO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"PROGRAMADOR DE COMPUTADOR";"#NE";"N";"DEFERIDO";4665;"SUPLENTE";467213,48;"FUNDO ESPECIAL, OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";23997,75
250001881819;"JULIO CESAR DOMINGUES RODRIGUES";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";74;"SUPLENTE";156564,7;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";2019602
250001881816;"RENATO DE SOUZA BATTISTA";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"CIENTISTA POLÍTICO";"#NE";"N";"DEFERIDO";18453;"SUPLENTE";775405;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas";601520,21
250001933084;"MARCELO THEODORO DE AGUIAR";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"CANTOR E COMPOSITOR";"#NE";"N";"DEFERIDO";3935;"SUPLENTE";622020;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de pessoas físicas";23650,49
250002003109;"LUIZ SCALEA";"#NULO";"PODE";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";20638;"SUPLENTE";674063,88;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";571814,14
250001933050;"THIAGO AUGUSTO DA SILVA";"#NULO";"PODE";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";112;"SUPLENTE";130000;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";NA
250001933095;"SIMONE DO CARMO NAVARRO";"#NULO";"PODE";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";38540;"ELEITO POR QP";1012760;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";1008120
250002146895;"SILVÂNIA VIEIRA DOS SANTOS";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";225;"NÃO ELEITO";5873;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas";196977,75
250002146907;"JAIR VIEIRA LEAL";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";151;"NÃO ELEITO";0;"#NULO";"#NULO";3600
250002146908;"MORGANA SIQUEIRA";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"AGENTE ADMINISTRATIVO";"#NE";"N";"DEFERIDO";1813;"NÃO ELEITO";35000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002146901;"MARIO CESAR MANDUCA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"TÉCNICO DE LABORATÓRIO E RAIOS X";"#NE";"N";"DEFERIDO";607;"NÃO ELEITO";23600;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";90331
250002146884;"ALOISIO SILVA JUNIOR";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";127;"NÃO ELEITO";0;"#NULO";"#NULO";NA
250002146903;"JOSÉ EDUARDO DOS SANTOS";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";274;"NÃO ELEITO";5700;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";151500
250002389044;"MICHELLE DE MEDEIROS GIARDINA";"#NULO";"AVANTE";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"S";"DEFERIDO";131;"NÃO ELEITO";15000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002174661;"RICARDO DOS ANJOS CORDEIRO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"TÉCNICO EM INFORMÁTICA";"#NE";"N";"DEFERIDO";287;"SUPLENTE";NA;NA;NA;NA
250002174674;"GERSON DOS REIS";"#NULO";"PP";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"GERENTE";"#NE";"N";"DEFERIDO";233;"SUPLENTE";0;"#NULO";"#NULO";NA
250002174686;"BRUNO DA COSTA LIMA";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";325;"SUPLENTE";46000;"FUNDO ESPECIAL";"Recursos de partido político";7850
250002174662;"MARCOS DAS NEVES PALUMBO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"BOMBEIRO MILITAR";"#NE";"S";"DEFERIDO";43455;"ELEITO POR MÉDIA";643608,3;"FUNDO PARTIDARIO, OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";1292152,22
250002379012;"ANDRE DE ALMEIDA POLONCA";"#NULO";"PP";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";8;"SUPLENTE";NA;NA;NA;46000
250002174667;"PEDRO JOSÉ VILAR GODOY HORTA";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";582;"SUPLENTE";40000;"OUTROS RECURSOS";"Recursos de pessoas físicas";2077,93
250002174673;"SÓIRA SOLEDADE DOS ANJOS CELESTINO";"#NULO";"PP";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";232;"SUPLENTE";0;"#NULO";"#NULO";NA
250002079345;"ALESSANDRO CHAZAN BRIONES SANI";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";412;"SUPLENTE";6284,9;"FUNDO ESPECIAL";"Recursos de partido político";72625
250002079334;"SAMIR MUHANAK DIB";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";175;"SUPLENTE";6392,3;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político";823504,77
250002079319;"SILVIA REGINA DE LUCA BESERRA";"#NULO";"NOVO";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";517;"SUPLENTE";13819,8;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de Financiamento Coletivo, Recursos de pessoas físicas";185899
250002079299;"WAGNER DE BRITO TEIXEIRA";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"INDÍGENA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";375;"SUPLENTE";6534,9;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";7e+05
250002079330;"ROGERIO DOMINGUES GAMEIRO";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";916;"SUPLENTE";10652,6;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político";120666,66
250002079342;"NILCEIA BIANCHINI";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"GEÓGRAFO";"#NE";"N";"DEFERIDO";199;"SUPLENTE";6349,9;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";365402,88
250002079337;"WALTER RONCATO BARBISAN CANDIDO DE CARVALHO";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"#NE";"N";"DEFERIDO";141;"SUPLENTE";12860,8;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";1485285,38
250001977614;"CARLOS CAVALCANTE DE SOUZA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";1514;"SUPLENTE";115611;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";659431,25
250001977568;"WAGNER GOMES";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";483;"SUPLENTE";56758,84;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";760000
250001977590;"HELENA NOBUCO SUZUKI TAKADACHI";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";454;"SUPLENTE";64859;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";17346,68
250001977610;"DIEGO LOPES DEL RIO";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL CIVIL";"#NE";"N";"DEFERIDO";1434;"SUPLENTE";136095;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";NA
250001977576;"RAFAEL MOREIRA MENDES DE OLIVEIRA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";198;"SUPLENTE";87152,5;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";5000
250002018932;"MARCO ANTONIO DA SILVA";"#NULO";"MOBILIZA";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"INDEFERIDO COM RECURSO";0;"NÃO ELEITO";0;"#NULO";"#NULO";316400
250002029373;"JOSÉ SÉRGIO SOARES FERNANDES CAETANO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"INDEFERIDO COM RECURSO";0;"NÃO ELEITO";12349,17;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002379011;"ALZIRA CANDIDA DE SOUZA";"#NULO";"PP";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"INDEFERIDO COM RECURSO";0;"NÃO ELEITO";NA;NA;NA;NA
250002064660;"CAROLINA REJAILI VIGLIAR";"#NULO";"UP";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"#NE";"N";"DEFERIDO";2146;"NÃO ELEITO";12100;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";265000
250002357421;"LINDBERG CLEMENTE DE MORAIS";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";780;"NÃO ELEITO";6820,65;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002357433;"MARIA TERESA SELBACH EYMAEL";"#NULO";"DC";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";20;"NÃO ELEITO";6820,65;"FUNDO ESPECIAL";"Recursos de partido político";590000
250002357417;"ANTONIO EDUARDO ALTAVISTA";"#NULO";"DC";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";52;"NÃO ELEITO";6820,65;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002357437;"LUIZ FELIPE SANTANA DE MORAIS";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";266;"NÃO ELEITO";6820,65;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002357440;"NOEMIA VIEIRA FONSECA";"#NULO";"DC";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";135;"NÃO ELEITO";6820,65;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002357427;"ADONIAS DA SILVA VIEIRA";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SERRALHEIRO";"#NE";"N";"DEFERIDO";158;"NÃO ELEITO";6820,65;"FUNDO ESPECIAL";"Recursos de partido político";360500
250002075157;"MARIA JOSÉ DA SILVA";"#NULO";"PRD";"FEMININO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";199;"NÃO ELEITO";30000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002075137;"FERNANDO MANSO";"#NULO";"PRD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"CABELEIREIRO E BARBEIRO";"#NE";"N";"DEFERIDO";1813;"NÃO ELEITO";33170;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";100005,69
250002075124;"MARLENE MARIA RAMOS";"#NULO";"PRD";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";146;"NÃO ELEITO";35000;"FUNDO ESPECIAL";"Recursos de partido político";1026000
250002075130;"CARLOS EDUARDO NOGUEIRA DOURADO";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";806;"NÃO ELEITO";27045,89;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";2145000
250002075167;"ANDRÉ LUIZ COSTA DE OLIVEIRA";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"S";"DEFERIDO";113;"NÃO ELEITO";16400;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";NA
250002075147;"DIEGO LAUDANO ROCHA";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO FUNDAMENTAL";"#NE";"N";"DEFERIDO";11435;"NÃO ELEITO";611200;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";735459
250002075122;"TANIA MARA MARQUES SILVA";"#NULO";"PRD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PUBLICITÁRIO";"#NE";"N";"DEFERIDO";1025;"NÃO ELEITO";50000;"FUNDO ESPECIAL";"Recursos de partido político";458248
250002075138;"RAIMUNDO NONATO DO CARMO FILHO";"#NULO";"PRD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"COMERCIANTE";"#NE";"N";"DEFERIDO";637;"NÃO ELEITO";50000;"FUNDO ESPECIAL";"Recursos de partido político";33000
250002075149;"OHANS BANOUS";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";148;"NÃO ELEITO";11000;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";NA
250002181671;"FLAVIO AUGUSTO DE CAMPOS";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"SOCIÓLOGO";"#NE";"N";"DEFERIDO";230;"NÃO ELEITO";16500;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos próprios";275000
250002181652;"CARLOS AUGUSTO DA CUNHA SILVA";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";208;"NÃO ELEITO";11432;"FUNDO ESPECIAL";"Recursos de partido político";157333,33
250002181661;"LUCIANA CRISTINA MENDES SANTOS";"#NULO";"CIDADANIA";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";255;"NÃO ELEITO";15934,44;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";45100
250002181691;"SILVIA DE CASTRO MARQUES";"#NULO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";245;"NÃO ELEITO";0;"#NULO";"#NULO";1540000
250002181659;"HAROLD THAU";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";249;"NÃO ELEITO";16985,96;"OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios, Recursos de outros candidatos";294842,34
250001973512;"FLAVIO GONÇALVES DA COSTA";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";12438;"SUPLENTE";1439000;"FUNDO ESPECIAL, OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos de partido político, Recursos de pessoas físicas";254944,32
250001973465;"MANOEL BARBOSA DO NASCIMENTO";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";8598;"SUPLENTE";1317594,13;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";820000
250001973490;"RUTE FREIRE DA COSTA SILVA";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";43090;"ELEITO POR QP";1550036,12;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";806194,2
250001973497;"HENRY TKACZ";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";2002;"SUPLENTE";732500;"FUNDO ESPECIAL";"Recursos de partido político";62453,46
250001973491;"APARECIDO MIGUEL DE ALENCAR";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";1665;"SUPLENTE";125800;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";11000
250002052088;"EDUARDO COSME DE JESUS BARBOSA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PRETA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"#NE";"N";"DEFERIDO";1372;"SUPLENTE";41967,92;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";NA
250002052118;"LUCILIO FERREIRA DA SILVA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"FARMACÊUTICO";"#NE";"N";"DEFERIDO";863;"SUPLENTE";31335,11;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";NA
250002052111;"CELSO LUIS GIANNASI";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"VIÚVO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";57789;"ELEITO POR QP";492970,14;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos próprios, Recursos de partido político, Recursos de Financiamento Coletivo, Recursos de pessoas físicas";2436161,68
250002018904;"RODRIGO CAMARGO LOBÃO";"#NULO";"MOBILIZA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";353;"NÃO ELEITO";0;"#NULO";"#NULO";3e+05
250002363850;"DAISY OLEINIK";"#NULO";"PCO";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"DONA DE CASA";"#NE";"N";"DEFERIDO";26;"NÃO ELEITO";39538,28;"FUNDO ESPECIAL";"Recursos de partido político";457273
250002170983;"MAGNA DA SILVA";"#NULO";"PRTB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"PRETA";"ESTETICISTA";"#NE";"N";"DEFERIDO";450;"NÃO ELEITO";35873,96;"FUNDO ESPECIAL";"Recursos de partido político";13958
250002170974;"RAIMUNDO NONATO PEREIRA DOS SANTOS";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"#NE";"N";"DEFERIDO";433;"NÃO ELEITO";8597,87;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002170986;"LUIZ AUGUSTO ANDRE BALTHAZAR";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";404;"NÃO ELEITO";24097,95;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";42679
250002171008;"JOSÉ RONALDO DA SILVA BARRETO";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";192;"NÃO ELEITO";9862,59;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";340000
