"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"BENS_TOTAL";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA";"ST_REELEICAO"
250001097200;"EDUARDO AUGUSTO RODRIGUES";"#NULO";"PTC";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";40000;320;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001263241;"FLAVIO VIEIRA DA MOTTA";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADVOGADO";"APTO";555000;7;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001097176;"MARIO JOSE DE SOUZA";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";480000;135;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001097199;"DIOGO HENRIQUE BRITO CORTE ALENCAR";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";NA;76;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250000811376;"NEUSA ORISAFAN DE BARROS MACHADO";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";78000;366;"SUPLENTE";11140;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";"N"
250000811456;"PAULO CESAR MALUF";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";1099019,32;563;"SUPLENTE";19405,06;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250000811435;"LEANDRO MAIA CALIL";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";174040,01;824;"SUPLENTE";0;"#NULO";"#NULO";"N"
250000811390;"PAULO MARCELO SCHALLENBERGER";"#NULO";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"APTO";NA;4486;"SUPLENTE";384000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000811439;"FABRICIO MARCOS DA SILVA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";699900;553;"SUPLENTE";0;"#NULO";"#NULO";"N"
250000811399;"MARIA SIMONE SANTOS";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"CONTADOR";"APTO";284173,3;182;"SUPLENTE";10320;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000811414;"USHITARO KAMIA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"AMARELA";"ADVOGADO";"APTO";127350,2;9255;"SUPLENTE";146700;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo, Recursos próprios";"N"
250000811434;"JORGE FARID BOULOS BOU CHEBL";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";2577236,41;746;"SUPLENTE";48660;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas";"N"
250000811384;"JOSE CARLOS LEITE SOARES";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"APTO";13000;1559;"SUPLENTE";40410;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000811391;"ADRIANA PIERIN";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";88000;1625;"SUPLENTE";39380;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001041961;"CARLOS ARAUJO SOUTO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADVOGADO";"APTO";NA;57;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001041966;"ANDERSON LUIZ DOMINGOS ALVES";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"APTO";NA;82;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001041985;"HELISON OBEDE AYRES DE BRITO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"APTO";NA;631;"NÃO ELEITO";1300;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos próprios, Recursos de Financiamento Coletivo";"N"
250001041968;"EDSON PIRES SALOMÃO";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";NA;20309;"NÃO ELEITO";14858,14;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";"N"
250001041991;"JOSE ROBERTO FARIA";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";NA;28;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001041949;"ALBERTO SABINO DE OLIVEIRA";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"APTO";545000;167;"NÃO ELEITO";41337,85;"OUTROS RECURSOS";"Recursos próprios, Recursos de pessoas físicas";"N"
250001041976;"VICENTE LOPES JUNIOR";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ECONOMISTA";"APTO";2121000;119;"NÃO ELEITO";1441,5;"OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";"N"
250001042007;"DJALMA DE LIMA SANTOS";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";1771888,44;1027;"NÃO ELEITO";7764,65;"OUTROS RECURSOS";"Recursos próprios, Recursos de pessoas físicas, Recursos de Financiamento Coletivo";"N"
250001041958;"NEILDO FRANCISCO DE ASSIS";"#NULO";"PRTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIÁRIO";"APTO";630101,3;519;"NÃO ELEITO";10941,5;"OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";"N"
250000706719;"TATHIANA CARDOSO FREIRE NUNES";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";334361,6;222;"SUPLENTE";20518,46;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250000706726;"TIAGO SALATIEL DA SILVA TAVARES";"#NULO";"PV";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"MOTOBOY";"APTO";8700;97;"SUPLENTE";4014;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político";"N"
250000706740;"MEIRE APARECIDA BALARIN LEONARDO";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";NA;330;"SUPLENTE";20014;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";"N"
250000706725;"VALTER LIMA";"#NULO";"PV";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";21500;212;"SUPLENTE";4000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000706697;"ELUZIA MARIA DA SILVA";"#NULO";"PV";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ARTESÃO";"APTO";NA;63;"SUPLENTE";3000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000706737;"EDNA OLIVEIRA DE BRITO";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"BANCÁRIO E ECONOMIÁRIO";"APTO";410800;76;"SUPLENTE";5000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000706713;"MARIA ELIZABETH GALVÃO MELLO";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"VIÚVO(A)";"BRANCA";"ADVOGADO";"APTO";NA;192;"SUPLENTE";5000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000925965;"AURELIA CINAQUI AMARAL";"#NULO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";NA;226;"SUPLENTE";15120;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000925958;"SONIA MARIA GUERREIRO PAZINI";"#NULO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";NA;71;"SUPLENTE";10120;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000925953;"DENILSON MIOTTO";"#NULO";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MILITAR REFORMADO";"APTO";195000;673;"SUPLENTE";11495;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883843;"SILVIO DE OLIVEIRA PENTEADO FILHO";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";101000;684;"SUPLENTE";2327,35;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883837;"JONATAN SANTOS DE OLIVEIRA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";49835,74;1570;"SUPLENTE";9725,21;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000925940;"DELDI TEIXEIRA SILVA";"#NULO";"PSC";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"MOTORISTA PARTICULAR";"APTO";NA;222;"SUPLENTE";7620;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";"N"
250000925973;"CREUZA DA CRUZ ALMEIDA";"#NULO";"PSC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;335;"SUPLENTE";10120;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883890;"CAMILA TAPIA ROJAS SEGATO";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";128000;1135;"SUPLENTE";13843,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000883893;"ANTONIO MATHEUS FILHO";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";NA;1309;"SUPLENTE";2817,5;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000925982;"FABÍOLA CHAGURI";"#NULO";"PSC";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"DONA DE CASA";"APTO";564737,98;414;"SUPLENTE";17120;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000925975;"ELVIO FERNANDEZ GONZALES";"#NULO";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"TAXISTA";"APTO";36000;183;"SUPLENTE";12495;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883859;"ANTONIO CÉZAR DE OLIVEIRA XAVIER";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"GERENTE";"APTO";208221,21;459;"SUPLENTE";3536,25;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883836;"GIVALDO BARBOSA DOS SANTOS";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"MECÂNICO DE MANUTENÇÃO";"APTO";NA;755;"SUPLENTE";1907,5;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000925985;"MIRIAN PEREIRA";"#NULO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"COMERCIÁRIO";"APTO";130000;41;"SUPLENTE";620;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883864;"DILMA TEIXEIRA ALVES";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";213975,31;173;"SUPLENTE";13135,5;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000925979;"GILBERTO NASCIMENTO SILVA JUNIOR";"#NULO";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";443000;22659;"ELEITO POR MÉDIA";296873,08;"FUNDO ESPECIAL, OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos de partido político, Recursos de pessoas físicas";"N"
250000925983;"NEILO DE ALMEIDA SIQUEIRA";"#NULO";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"VIGILANTE";"APTO";52300;160;"SUPLENTE";6500;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883879;"MARIA NILZA FERREIRA ALVES";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"OUTROS";"APTO";36315;987;"SUPLENTE";23292,5;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883888;"JEFERSON SANTOS DE OLIVEIRA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";23900;564;"SUPLENTE";5714;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de Financiamento Coletivo";"N"
250000883876;"DANIA LIMA DE OLIVEIRA";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";NA;973;"SUPLENTE";6687,36;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883880;"ROSALVO GUEDES DE SOUZA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PRETA";"POLICIAL MILITAR";"APTO";19916,59;821;"SUPLENTE";6422,48;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250001016196;"RAPHAELA JOSÉ CYRILLO GALLETTI";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";710889,66;552;"SUPLENTE";35371,74;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250001016194;"LUIZ CARLOS SMITH PEPE";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";NA;1596;"SUPLENTE";23971,74;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250001016144;"ARÃO GONZAGA DOS SANTOS";"#NULO";"PSD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";1e+05;138;"SUPLENTE";NA;NA;NA;"N"
250001016140;"CLARICE SILVA BARBOSA";"#NULO";"PSD";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"ARTISTA PLÁSTICO E ASSEMELHADOS";"APTO";268000;204;"SUPLENTE";68131,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016181;"MAURÍCIO DE ASSIS MACEDO SILVA";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";NA;492;"SUPLENTE";61600;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016146;"TANIA MARA DE MATOS ROSA GASPARETTO";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"FARMACÊUTICO";"APTO";NA;2582;"SUPLENTE";31500;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016158;"ELTON TONY SOUZA PONDÉ COELHO";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SOCIÓLOGO";"APTO";38609,44;1405;"SUPLENTE";34597,15;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de partido político, Recursos próprios";"N"
250001016160;"CLAUDIO BATISTA DOS SANTOS";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADVOGADO";"APTO";45000;541;"SUPLENTE";65121,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016176;"FRANCISCO SCARPA FILHO";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"INDUSTRIAL";"APTO";1528104,39;1177;"SUPLENTE";89878,24;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000641021;"FRANCISCO MOREIRA DAS CHAGAS";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"APTO";9362,57;319;"SUPLENTE";12800;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";"N"
250000641020;"BRUNNA POTAME";"#NULO";"PL";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ENFERMEIRO";"APTO";20;45;"SUPLENTE";10800;"FUNDO PARTIDARIO";"Recursos de partido político";"N"
250000641047;"KLEBER SALVINO RODRIGUES";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";535;267;"SUPLENTE";12800;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";"N"
250000641017;"OSVALDO MENESES DOS SANTOS";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";110770,65;509;"SUPLENTE";22049,4;"FUNDO PARTIDARIO, OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";"N"
250000641006;"LÍGIA CRISTINA CONDURSI DA SILVA";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";260200;1254;"SUPLENTE";76900;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político";"N"
250001159225;"LETÍCIA DE OLIVEIRA SILVA";"#NULO";"PROS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS";"APTO";2e+05;218;"NÃO ELEITO";7276,7;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250001159215;"CINTIA PELLI";"#NULO";"PROS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";2e+05;51;"NÃO ELEITO";5276,7;"FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de outros candidatos";"N"
250001159238;"MANOEL MILANEZ DA SILVA FILHO";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;356;"NÃO ELEITO";5290,7;"FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de outros candidatos";"N"
250000944983;"JOSE RIBEIRO DE SOUZA";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";8000;277;"NÃO ELEITO";8087,51;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000945010;"REINALDO MARCOLINO DA SILVA";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"FOTÓGRAFO E ASSEMELHADOS";"APTO";NA;422;"NÃO ELEITO";6838,16;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000944982;"PEDRO SILVA JESUS JUNIOR";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";20000;559;"NÃO ELEITO";12238,16;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250001206045;"WALNEY ARAUJO DA SILVEIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";NA;373;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206034;"DANIEL PEREIRA DA SILVA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"COMERCIANTE";"APTO";NA;174;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206068;"OSVALDO TOBIA NETO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";109824,31;744;"NÃO ELEITO";17700;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político";"N"
250001264834;"ANTONIO CLAUDINO CORDEIRO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"MILITAR REFORMADO";"APTO";NA;153;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206059;"FATIMA MAGALHAES DE OLIVEIRA";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";NA;2928;"NÃO ELEITO";3000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001206051;"JOSE ANTONIO CANTUARIA";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;925;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206070;"ADRIANA SOUZA DOS SANTOS PEREIRA";"#NULO";"AVANTE";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"DONA DE CASA";"APTO";NA;57;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206089;"DONIZETE ALVES NOGUEIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"BOMBEIRO CIVIL";"APTO";NA;405;"NÃO ELEITO";900;"OUTROS RECURSOS";"Recursos próprios";"N"
250001206083;"CRISTIANO LUIZ PRETE";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";NA;410;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206029;"RUTE COSTA SOBRINHA";"#NULO";"AVANTE";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";NA;357;"NÃO ELEITO";3000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001119861;"PEDRO HENRIQUE HENRIQUES FERNANDES";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";NA;540;"NÃO ELEITO";12690,09;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político";"N"
250001119858;"MOEMA ARRUDA DOS SANTOS";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADVOGADO";"APTO";NA;371;"NÃO ELEITO";11803,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de Financiamento Coletivo, Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos";"N"
250001119884;"ALEX SANDRO ALVES SOUZA";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";1262000;102;"NÃO ELEITO";6995,57;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250001119899;"GLAUCE KELLY DOS SANTOS ADÃO LIMA";"#NULO";"PDT";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"DONA DE CASA";"APTO";NA;152;"NÃO ELEITO";8315,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos";"N"
250001119916;"MARCELO GUTIERREZ";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"VIÚVO(A)";"BRANCA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"APTO";13426;169;"NÃO ELEITO";6545,57;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
